timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
763218,-0.3776,0.186,0.9442,-0.7617,-2.1055,0.1426
763241,-0.3702,0.1893,0.9353,1.2246,-2.6641,0.3496
763264,-0.3756,0.1821,0.9124,2.6602,-3.0059,0.4531
763287,-0.3817,0.1917,0.9371,4.4023,-3.3926,0.5586
763310,-0.3947,0.1871,0.9695,4.9668,-3.5273,0.625
763333,-0.3772,0.1713,0.907,4.4629,-3.4785,0.7793
763356,-0.3983,0.1443,0.8781,1.8984,-3.0586,1.0195
763379,-0.4061,0.1516,0.8945,-0.998,-2.5273,1.209
763402,-0.3951,0.1559,0.923,-6.6289,-1.332,1.4531
763425,-0.4019,0.142,0.9106,-10.707,-0.2949,1.5273
763448,-0.4039,0.1299,0.8899,-16.3262,1.5254,1.4219
763471,-0.4314,0.1293,0.9236,-20.3965,3.5039,1.0605
763494,-0.4272,0.1433,0.9263,-21.8906,4.7852,0.709
763517,-0.4319,0.1335,0.8938,-22.1133,6.4219,0.0645
763540,-0.4176,0.1376,0.9017,-21.0137,7.2402,-0.4434
763563,-0.4055,0.1479,0.9301,-17.8848,8.0273,-1.377
763586,-0.4214,0.1351,0.9156,-15.1094,8.2656,-2.5449
763609,-0.4246,0.1273,0.9069,-10.4844,8.2012,-3.4043
763632,-0.4146,0.1335,0.9187,-5.9863,7.6484,-4.6426
763655,-0.4147,0.1449,0.9316,-3.373,7.0293,-5.3184
763678,-0.415,0.1312,0.9108,-0.3711,5.7773,-5.916
763701,-0.4286,0.1268,0.8998,0.8926,4.7695,-5.9414
763724,-0.4314,0.1362,0.9177,1.6074,3.0605,-5.3105
763747,-0.4309,0.1594,0.9243,1.0781,1.1973,-3.877
763770,-0.431,0.1456,0.8759,0.209,-0.0566,-2.5488
763793,-0.4152,0.1331,0.8922,-1.5918,-1.7949,-0.2227
763816,-0.3969,0.1344,0.9181,-2.9687,-2.7559,1.3906
763839,-0.4321,0.1398,0.9205,-5.0098,-3.7852,3.6602
763862,-0.4301,0.1461,0.9056,-6.6875,-4.2852,5.584
763885,-0.3929,0.1428,0.9103,-7.4727,-4.3574,6.6152
763908,-0.3809,0.1365,0.9073,-8.043,-4.1836,7.7109
763931,-0.3839,0.1255,0.9196,-7.9961,-3.9766,8.1602
763954,-0.3671,0.1549,0.9327,-7.2422,-3.6387,8.5957
763977,-0.3887,0.1884,0.9211,-6.2246,-3.2754,9.0879
764000,-0.4252,0.1431,0.9491,-3.8574,-3.043,9.6562
764023,-0.3928,0.2,0.9244,-0.709,-2.7617,11.041
764046,-0.4049,0.1777,0.8794,1.4746,-2.6348,12.2734
764069,-0.413,0.1792,0.8806,4.123,-2.5391,14.3398
764092,-0.4282,0.1857,0.9066,5.0996,-2.4922,15.6719
764115,-0.4314,0.1847,0.9141,5.084,-2.2891,17.2441
764138,-0.4149,0.1724,0.8903,3.4082,-1.7578,17.8828
764161,-0.3745,0.1765,0.9095,1.6094,-1.1914,17.5742
764184,-0.382,0.1835,0.9546,-1.5781,-0.1094,15.8398
764207,-0.3971,0.1754,0.9111,-3.7324,0.6738,13.8984
764230,-0.4187,0.1635,0.8944,-6.7168,1.7852,10.1895
