timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
14936,-0.0548,-0.1685,1.0417,-3.7324,-1.0898,-0.2793
14959,-0.0535,-0.1674,1.0414,-3.7246,-1.1035,-0.2812
14982,-0.0536,-0.1682,1.0421,-3.7227,-1.1152,-0.2812
15005,-0.0536,-0.1685,1.0415,-3.7187,-1.1387,-0.2852
15028,-0.0543,-0.168,1.0409,-3.7187,-1.1621,-0.2891
15051,-0.0544,-0.1676,1.04,-3.7187,-1.1738,-0.291
15074,-0.0537,-0.1676,1.0408,-3.7207,-1.1797,-0.2969
15097,-0.0537,-0.1689,1.0396,-3.7227,-1.1777,-0.3008
15120,-0.0543,-0.1682,1.042,-3.7246,-1.168,-0.3047
15143,-0.0537,-0.1675,1.0417,-3.7246,-1.1563,-0.3027
15166,-0.0532,-0.1688,1.0422,-3.7266,-1.1367,-0.3008
15189,-0.0537,-0.168,1.0428,-3.7285,-1.1191,-0.293
15212,-0.0551,-0.1678,1.0425,-3.7285,-1.1094,-0.2852
15235,-0.0547,-0.1671,1.0414,-3.7285,-1.1035,-0.2754
15258,-0.0537,-0.1685,1.0399,-3.7285,-1.1035,-0.2715
15281,-0.0547,-0.1681,1.0413,-3.7324,-1.1172,-0.2656
15304,-0.0524,-0.168,1.0403,-3.7344,-1.1465,-0.2617
15327,-0.0531,-0.1678,1.0408,-3.7363,-1.1758,-0.2617
15350,-0.0542,-0.1676,1.0399,-3.7402,-1.2324,-0.2637
15373,-0.0537,-0.1683,1.0409,-3.7422,-1.2754,-0.2637
15396,-0.0538,-0.1683,1.0406,-3.7422,-1.3418,-0.2676
15419,-0.053,-0.1692,1.0409,-3.7402,-1.3926,-0.2754
15442,-0.0531,-0.168,1.0408,-3.7383,-1.4121,-0.2812
15465,-0.0537,-0.168,1.0415,-3.7363,-1.4141,-0.293
15488,-0.0538,-0.1686,1.0416,-3.7344,-1.4004,-0.2988
15511,-0.0531,-0.1687,1.0419,-3.7324,-1.3652,-0.3047
15534,-0.054,-0.1692,1.0415,-3.7324,-1.3301,-0.3047
15557,-0.0524,-0.1686,1.0398,-3.7344,-1.3105,-0.3008
15580,-0.0537,-0.1682,1.0391,-3.7383,-1.2949,-0.291
15603,-0.0497,-0.1672,1.0398,-3.7402,-1.293,-0.2832
15626,-0.0532,-0.1674,1.0386,-3.7441,-1.3066,-0.2715
15649,-0.0513,-0.1685,1.0396,-3.7461,-1.3223,-0.2656
15672,-0.0521,-0.1682,1.0398,-3.7461,-1.3398,-0.2617
15695,-0.0531,-0.1692,1.0396,-3.7441,-1.3359,-0.2617
15718,-0.0532,-0.1677,1.0393,-3.7441,-1.3164,-0.2637
15741,-0.0538,-0.1696,1.0406,-3.7441,-1.2539,-0.2676
15764,-0.0533,-0.1672,1.0403,-3.7441,-1.1973,-0.2715
15787,-0.0542,-0.1672,1.0405,-3.7422,-1.0977,-0.2754
15810,-0.054,-0.1678,1.0394,-3.7402,-1.0059,-0.2812
15833,-0.0525,-0.168,1.0393,-3.7383,-0.9629,-0.2852
15856,-0.0531,-0.1681,1.0398,-3.7344,-0.9336,-0.291
15879,-0.0525,-0.1676,1.0398,-3.7305,-0.9434,-0.293
15902,-0.0527,-0.1677,1.0409,-3.7207,-0.9902,-0.2949
15925,-0.0537,-0.1686,1.0408,-3.7109,-1.0586,-0.293
15948,-0.0535,-0.1689,1.0392,-3.7051,-1.1055,-0.291
15971,-0.0532,-0.1689,1.0398,-3.6992,-1.1621,-0.2871
15994,-0.0527,-0.1682,1.0405,-3.6992,-1.1895,-0.2871
16017,-0.0522,-0.168,1.0416,-3.7031,-1.2129,-0.2891
16040,-0.053,-0.1687,1.0378,-3.707,-1.2168,-0.291
16063,-0.0531,-0.1683,1.0399,-3.7168,-1.2109,-0.2949
16086,-0.0524,-0.1681,1.0398,-3.7266,-1.1973,-0.2949
16109,-0.0529,-0.1681,1.0397,-3.7324,-1.1875,-0.293
16132,-0.0521,-0.1689,1.0396,-3.7383,-1.1758,-0.2891
16155,-0.0536,-0.1676,1.0381,-3.7383,-1.1719,-0.2852
16178,-0.0524,-0.1676,1.0403,-3.7383,-1.1738,-0.2793
16201,-0.053,-0.1688,1.04,-3.7344,-1.1855,-0.2754
16224,-0.0532,-0.1675,1.0391,-3.7324,-1.1934,-0.2754
16247,-0.0522,-0.1686,1.0396,-3.7285,-1.2031,-0.2754
16270,-0.0529,-0.1688,1.0413,-3.7266,-1.2031,-0.2773
16293,-0.0536,-0.1691,1.0415,-3.7227,-1.1973,-0.2793
16316,-0.052,-0.1686,1.0394,-3.7187,-1.1875,-0.2793
16339,-0.0541,-0.1674,1.0396,-3.7187,-1.1777,-0.2793
16362,-0.0533,-0.1689,1.0406,-3.7168,-1.1582,-0.2773
16385,-0.0542,-0.1677,1.0411,-3.7187,-1.1406,-0.2793
16408,-0.054,-0.1681,1.041,-3.7207,-1.1094,-0.2812
16431,-0.053,-0.1676,1.0403,-3.7227,-1.0859,-0.2852
16454,-0.053,-0.1676,1.0396,-3.7246,-1.0508,-0.2871
16477,-0.0522,-0.1677,1.0409,-3.7285,-1.0195,-0.2891
16500,-0.0547,-0.1681,1.0406,-3.7305,-1.0039,-0.2871
16523,-0.0546,-0.1678,1.0393,-3.7344,-0.9863,-0.2832
16546,-0.053,-0.168,1.0397,-3.7363,-0.9824,-0.2773
16569,-0.0532,-0.1685,1.0413,-3.7363,-0.9922,-0.2715
16592,-0.0524,-0.1666,1.0414,-3.7344,-1.0215,-0.2676
16615,-0.0538,-0.1681,1.0398,-3.7305,-1.0469,-0.2656
16638,-0.0533,-0.1674,1.0421,-3.7266,-1.0898,-0.2676
16661,-0.0536,-0.1686,1.0392,-3.7246,-1.1133,-0.2695
16684,-0.0527,-0.168,1.0399,-3.7246,-1.1406,-0.2734
16707,-0.0535,-0.1683,1.0404,-3.7285,-1.1563,-0.2793
16730,-0.0531,-0.1688,1.0414,-3.7324,-1.1602,-0.2832
16753,-0.0547,-0.1677,1.0406,-3.7383,-1.1523,-0.2891
16776,-0.0533,-0.1681,1.041,-3.7402,-1.1406,-0.291
