timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
2910705,0.0095,-1.1068,0.0786,-26.7246,-20.8574,6.5996
2910728,-0.0055,-1.0717,0.0845,-17.3535,-16.373,10.1582
2910751,-0.0022,-1.0864,0.0911,-9.2969,-12.3047,11.8594
2910774,-0.0201,-1.0867,0.0946,-4.9531,-9.9297,12.1777
2910797,-0.0166,-1.1082,0.0809,-0.3926,-6.9023,11.9727
2910820,-0.0088,-1.1494,0.0642,1.2109,-5.2012,11.7246
2910843,-0.0465,-1.0992,0.0599,1.4766,-2.9727,11.6621
2910866,-0.0684,-1.1018,0.0486,0.3457,-1.6152,11.9629
2910889,-0.0551,-1.1674,0.0737,-2.9473,0.3867,12.9883
2910912,-0.0532,-1.2405,0.0947,-7.4902,2.498,14.7031
2910935,-0.1057,-1.1722,0.082,-10.707,4.0137,16.168
2910958,-0.105,-1.1665,0.0861,-14.8984,6.3887,18.498
2910981,-0.1172,-1.141,0.0815,-16.8008,7.9141,19.8281
2911004,-0.1075,-1.1445,0.0897,-17.7598,9.8281,20.9902
2911027,-0.1024,-1.1615,0.0991,-16.209,11.0059,20.7988
2911050,-0.1138,-1.1353,0.1178,-13.8633,11.2793,19.8594
2911073,-0.1292,-1.0496,0.0536,-8.7988,10.8086,17.2734
2911096,-0.0842,-1.04,0.0199,-4.7715,9.8418,14.8594
2911119,-0.0929,-1.027,0.0306,1.3555,7.3887,10.5664
2911142,-0.0853,-1.0771,0.0581,6.3379,4.0918,6.1328
2911165,-0.1182,-1.0601,0.069,8.3633,1.8145,3.4824
2911188,-0.1129,-1.7458,0.3141,8.7461,-1.0859,0.4082
2911211,-0.1874,-0.9891,-0.0186,7.0273,-2.4043,-0.9023
2911234,-0.1453,-1.1896,0.0912,1.8809,-3.3184,-1.8926
2911257,-0.0667,-1.1019,-0.0065,-2.5781,-3.4453,-2.1543
2911280,-0.0079,-1.1339,0.0674,-9.3066,-3.5898,-2.3828
2911303,-0.0212,-1.1279,0.0247,-14.4609,-4.1914,-2.6699
2911326,-0.0448,-1.1324,0.004,-16.4258,-4.7773,-2.9395
2911349,-0.1204,-1.132,0.1249,-16.8418,-5.2324,-3.5039
2911372,-0.1163,-1.1486,0.1033,-15.4883,-4.7031,-4.0059
2911395,-0.0878,-1.1265,0.083,-11.3887,-2.1348,-4.9512
2911418,-0.046,-1.1249,0.1041,-5.4102,2.2461,-6.1621
